case,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,group,sex,log,n
21.unmapped,Dactylococcopsis salina,292566,S,15,127,142,0.00012,malt,male,-3.920818754,1
21.unmapped,Chamaesiphon minutus,1173032,S,2868,4035,6903,0.00584,malt,male,-2.233587153,1
21.unmapped,Leptolyngbya sp. NIES-3755,1752064,S,207,330,537,0.00045,malt,male,-3.346787486,1
21.unmapped,Leptolyngbya sp. O-77,1080068,S,200,219,419,0.00035,malt,male,-3.455931956,1
21.unmapped,Leptolyngbya sp. PCC 7376,111781,S,107,248,355,3.00E-04,malt,male,-3.522878745,1
21.unmapped,Acaryochloris marina,155978,S,370,295,665,0.00056,malt,male,-3.251811973,1
21.unmapped,Prochlorococcus marinus,1219,S,252,514,766,0.00065,malt,male,-3.187086643,1
21.unmapped,Halomicronema hongdechloris,1209493,S,120,118,238,2.00E-04,malt,male,-3.698970004,1
21.unmapped,Pseudanabaena sp. PCC 7367,82654,S,43,34,77,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Oscillatoria nigro-viridis,482564,S,2482,6380,8862,0.00749,malt,male,-2.125518182,1
21.unmapped,Oscillatoria acuminata,118323,S,201,414,615,0.00052,malt,male,-3.283996656,1
21.unmapped,Moorea producens,1155739,S,106,7,113,1.00E-04,malt,male,-4,1
21.unmapped,Cyanothece sp. PCC 7822,497965,S,131,355,486,0.00041,malt,male,-3.387216143,1
21.unmapped,Cyanothece sp. PCC 7425,395961,S,114,139,253,0.00021,malt,male,-3.677780705,1
21.unmapped,Cyanothece sp. PCC 7424,65393,S,90,293,383,0.00032,malt,male,-3.494850022,1
21.unmapped,Cyanothece sp. ATCC 51142,43989,S,17,34,51,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Trichodesmium erythraeum,1206,S,473,364,837,0.00071,malt,male,-3.148741651,1
21.unmapped,Planktothrix agardhii,1160,S,100,233,333,0.00028,malt,male,-3.552841969,1
21.unmapped,Microcoleus sp. PCC 7113,1173027,S,74,169,243,0.00021,malt,male,-3.677780705,1
21.unmapped,Crinalium epipsammum,241425,S,431,1595,2026,0.00171,malt,male,-2.76700389,1
21.unmapped,Oscillatoriales cyanobacterium JSC-12,864702,S,180,396,576,0.00049,malt,male,-3.30980392,1
21.unmapped,Geitlerinema sp. PCC 7407,1173025,S,51,115,166,0.00014,malt,male,-3.853871964,1
21.unmapped,Chondrocystis sp. NIES-4102,2005460,S,1081,3354,4435,0.00375,malt,male,-2.425968732,1
21.unmapped,Geminocystis sp. NIES-3708,1615909,S,753,1020,1773,0.0015,malt,male,-2.823908741,1
21.unmapped,Geminocystis sp. NIES-3709,1617448,S,206,257,463,0.00039,malt,male,-3.408935393,1
21.unmapped,Gloeocapsa sp. PCC 7428,1173026,S,47,118,165,0.00014,malt,male,-3.853871964,1
21.unmapped,Candidatus Atelocyanobacterium thalassa,713887,S,61,246,307,0.00026,malt,male,-3.585026652,1
21.unmapped,Halothece sp. PCC 7418,65093,S,58,447,505,0.00043,malt,male,-3.366531544,1
21.unmapped,Cyanobacterium aponinum,379064,S,24,52,76,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Scytonema sp. HK-05,1137095,S,1081,2446,3527,0.00298,malt,male,-2.525783736,1
21.unmapped,Nostoc carneum,374162,S,26,270,296,0.00025,malt,male,-3.602059991,1
21.unmapped,Nostoc sp. PCC 7524,28072,S,16,142,158,0.00013,malt,male,-3.886056648,1
21.unmapped,Nostoc sp. NIES-4103,2005458,S,16,110,126,0.00011,malt,male,-3.958607315,1
21.unmapped,Nostoc sp. 'Peltigera membranacea cyanobiont' N6,1261031,S,15,535,550,0.00047,malt,male,-3.327902142,1
21.unmapped,Nostoc sp. CENA543,1869241,S,10,75,85,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Trichormus azollae,1164,S,11,62,73,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Calothrix sp. NIES-3974,2005462,S,100,94,194,0.00016,malt,male,-3.795880017,1
21.unmapped,Calothrix parietina,32054,S,75,206,281,0.00024,malt,male,-3.619788758,1
21.unmapped,Calothrix sp. NIES-4101,2005461,S,26,82,108,9.00E-05,malt,male,-4.045757491,1
21.unmapped,Calothrix brevissima,938406,S,14,101,115,1.00E-04,malt,male,-4,1
21.unmapped,Calothrix sp. 336/3,1337936,S,14,41,55,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Rivularia sp. PCC 7116,373994,S,88,103,191,0.00016,malt,male,-3.795880017,1
21.unmapped,Dolichospermum compactum,136073,S,467,2152,2619,0.00221,malt,male,-2.655607726,1
21.unmapped,Raphidiopsis curvata,312883,S,18,31,49,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Sphaerospermopsis kisseleviana,289435,S,11,27,38,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Fischerella sp. NIES-3754,1752063,S,73,176,249,0.00021,malt,male,-3.677780705,1
21.unmapped,Fischerella sp. NIES-4106,2005456,S,11,18,29,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Stanieria sp. NIES-3757,1807358,S,147,779,926,0.00078,malt,male,-3.107905397,1
21.unmapped,Stanieria cyanosphaera,102116,S,40,285,325,0.00027,malt,male,-3.568636236,1
21.unmapped,Pleurocapsa minor,54308,S,39,97,136,0.00011,malt,male,-3.958607315,1
21.unmapped,Chroococcidiopsis thermalis,54299,S,292,835,1127,0.00095,malt,male,-3.022276395,1
21.unmapped,Gloeomargarita lithophora,1188228,S,289,196,485,0.00041,malt,male,-3.387216143,1
21.unmapped,cyanobacterium endosymbiont of Epithemia turgida,718217,S,17,168,185,0.00016,malt,male,-3.795880017,1
21.unmapped,Gloeobacter violaceus,33072,S,32,48,80,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Gloeobacter kilaueensis,1416614,S,26,40,66,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Mycoplasma bovirhinis,29553,S,605,752,1357,0.00115,malt,male,-2.93930216,1
21.unmapped,Mycoplasma pulmonis,2107,S,315,65,380,0.00032,malt,male,-3.494850022,1
21.unmapped,Mycoplasma dispar,86660,S,37,38,75,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Mycoplasma sp. (ex Biomphalaria glabrata),1749074,S,33,3,36,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Mycoplasma cloacale,92401,S,29,31,60,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Mycoplasma crocodyli,50052,S,18,8,26,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Mycoplasma capricolum,2095,S,14,15,29,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Mycoplasma gallisepticum,2096,S,13,19,32,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Candidatus Phytoplasma mali,37692,S,753,114,867,0.00073,malt,male,-3.13667714,1
21.unmapped,Maize bushy stunt phytoplasma,202462,S,21,22,43,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Acholeplasma palmae,38986,S,34,20,54,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Acholeplasma oculi,35623,S,13,23,36,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Acholeplasma brassicae,61635,S,10,19,29,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Spiroplasma citri,2133,S,15,80,95,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Candidatus Izimaplasma sp. HR1,1541959,S,16,0,16,1.00E-05,malt,male,-5,1
21.unmapped,Brevefilum fermentans,1986204,S,541,24,565,0.00048,malt,male,-3.318758763,1
21.unmapped,Anaerolinea thermophila,167964,S,101,14,115,1.00E-04,malt,male,-4,1
21.unmapped,Anaerolineaceae bacterium oral taxon 439,1889813,S,51,6,57,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Dehalogenimonas formicexedens,1839801,S,81,157,238,2.00E-04,malt,male,-3.698970004,1
21.unmapped,Dehalogenimonas lykanthroporepellens,552810,S,71,248,319,0.00027,malt,male,-3.568636236,1
21.unmapped,Roseiflexus sp. RS-1,357808,S,34,111,145,0.00012,malt,male,-3.920818754,1
21.unmapped,Caldilinea aerophila,133453,S,133,18,151,0.00013,malt,male,-3.886056648,1
21.unmapped,Candidatus Promineofilum breve,1806508,S,85,4,89,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Sphaerobacter thermophilus,2057,S,30,3,33,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Thermomicrobium roseum,500,S,29,2,31,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Deinococcus proteolyticus,55148,S,197,98,295,0.00025,malt,male,-3.602059991,1
21.unmapped,Deinococcus ficus,317577,S,156,107,263,0.00022,malt,male,-3.657577319,1
21.unmapped,Deinococcus peraridilitoris,432329,S,78,11,89,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Deinococcus puniceus,1182568,S,60,16,76,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Deinococcus maricopensis,309887,S,48,16,64,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Deinococcus gobiensis,502394,S,45,37,82,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Deinococcus soli Cha et al. 2016,1309411,S,26,279,305,0.00026,malt,male,-3.585026652,1
21.unmapped,Deinococcus wulumuqiensis,980427,S,21,58,79,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Deinococcus irradiatisoli,2202254,S,17,7,24,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Deinococcus geothermalis,68909,S,14,9,23,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Truepera radiovictrix,332249,S,125,14,139,0.00012,malt,male,-3.920818754,1
21.unmapped,Thermus scotoductus,37636,S,162,16,178,0.00015,malt,male,-3.823908741,1
21.unmapped,Thermus thermophilus,274,S,35,16,51,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Meiothermus ruber,277,S,34,2,36,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Meiothermus silvanus,52022,S,16,0,16,1.00E-05,malt,male,-5,1
21.unmapped,Marinithermus hydrothermalis,186192,S,41,5,46,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Fimbriimonas ginsengisoli,1005039,S,422,8,430,0.00036,malt,male,-3.443697499,1
21.unmapped,Chthonomonas calidirosea,454171,S,67,0,67,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Thermobaculum terrenum,166501,S,22,10,32,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Coprothermobacter proteolyticus,35786,S,20,2,22,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Flavobacterium columnare,996,S,384,1035,1419,0.0012,malt,male,-2.920818754,1
21.unmapped,Flavobacterium branchiophilum,55197,S,286,353,639,0.00054,malt,male,-3.26760624,1
21.unmapped,Flavobacterium indicum,312277,S,223,378,601,0.00051,malt,male,-3.292429824,1
21.unmapped,Flavobacterium sp. HYN0056,2183896,S,153,998,1151,0.00097,malt,male,-3.013228266,1
21.unmapped,Flavobacterium faecale,1355330,S,148,263,411,0.00035,malt,male,-3.455931956,1
21.unmapped,Flavobacterium crassostreae,1763534,S,141,430,571,0.00048,malt,male,-3.318758763,1
21.unmapped,Flavobacterium sp. CJ74,2294119,S,127,115,242,2.00E-04,malt,male,-3.698970004,1
21.unmapped,Flavobacterium sp. HYN0049,2172098,S,98,176,274,0.00023,malt,male,-3.638272164,1
21.unmapped,Flavobacterium sp. AJ004,1981981,S,90,156,246,0.00021,malt,male,-3.677780705,1
21.unmapped,Flavobacterium sp. HYN0086,2249356,S,83,497,580,0.00049,malt,male,-3.30980392,1
21.unmapped,Flavobacterium gilvum,1492737,S,72,141,213,0.00018,malt,male,-3.744727495,1
21.unmapped,Flavobacterium sp. HYN0059,2175091,S,64,53,117,1.00E-04,malt,male,-4,1
21.unmapped,Flavobacterium psychrophilum,96345,S,59,101,160,0.00014,malt,male,-3.853871964,1
21.unmapped,Flavobacterium johnsoniae,986,S,58,814,872,0.00074,malt,male,-3.13076828,1
21.unmapped,Flavobacterium commune,1306519,S,41,98,139,0.00012,malt,male,-3.920818754,1
21.unmapped,Flavobacterium sp. HYN0048,2162713,S,21,43,64,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Flavobacterium sp. MEBiC07310,2201181,S,21,33,54,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Flavobacterium arcticum,1784713,S,20,24,44,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Kordia sp. SMS9,2282170,S,2069,1360,3429,0.0029,malt,male,-2.537602002,1
21.unmapped,Chryseobacterium glaciei,1685010,S,102,245,347,0.00029,malt,male,-3.537602002,1
21.unmapped,Chryseobacterium sp. IHB B 17019,1721091,S,73,201,274,0.00023,malt,male,-3.638272164,1
21.unmapped,Chryseobacterium taklimakanense,536441,S,63,554,617,0.00052,malt,male,-3.283996656,1
21.unmapped,Chryseobacterium indologenes,253,S,52,280,332,0.00028,malt,male,-3.552841969,1
21.unmapped,Chryseobacterium camelliae,1265445,S,30,196,226,0.00019,malt,male,-3.721246399,1
21.unmapped,Chryseobacterium sp. StRB126,878220,S,29,103,132,0.00011,malt,male,-3.958607315,1
21.unmapped,Chryseobacterium piperi,558152,S,18,58,76,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Chryseobacterium gallinarum,1324352,S,14,130,144,0.00012,malt,male,-3.920818754,1
21.unmapped,Chryseobacterium sp. T16E-39,2015076,S,10,24,34,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Capnocytophaga gingivalis,1017,S,106,378,484,0.00041,malt,male,-3.387216143,1
21.unmapped,Capnocytophaga haemolytica,45243,S,11,21,32,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Flavobacteriaceae bacterium 3519-10,531844,S,256,217,473,4.00E-04,malt,male,-3.397940009,1
21.unmapped,Flavobacteriaceae bacterium MAR_2010_188,1250295,S,20,12,32,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Winogradskyella sp. PG-2,754409,S,122,191,313,0.00026,malt,male,-3.585026652,1
21.unmapped,Winogradskyella sp. J14-2,1936080,S,31,51,82,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Winogradskyella sp. RHA_55,1249933,S,11,43,54,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Myroides odoratus,256,S,24,91,115,1.00E-04,malt,male,-4,1
21.unmapped,Weeksella virosa,1014,S,105,146,251,0.00021,malt,male,-3.677780705,1
21.unmapped,Riemerella anatipestifer,34085,S,102,235,337,0.00028,malt,male,-3.552841969,1
21.unmapped,Lutibacter sp. LPB0138,1850246,S,65,313,378,0.00032,malt,male,-3.494850022,1
21.unmapped,Lutibacter profundi,1622118,S,36,44,80,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Arenibacter algicola,616991,S,101,124,225,0.00019,malt,male,-3.721246399,1
21.unmapped,Siansivirga zeaxanthinifaciens,762954,S,75,230,305,0.00026,malt,male,-3.585026652,1
21.unmapped,Cellulophaga lytica,979,S,45,130,175,0.00015,malt,male,-3.823908741,1
21.unmapped,Dokdonia donghaensis,326320,S,14,69,83,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Tenacibaculum jejuense,584609,S,20,30,50,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Tenacibaculum todarodis,1850252,S,18,82,100,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Nonlabens spongiae,331648,S,20,70,90,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Nonlabens dokdonensis,328515,S,13,21,34,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Aequorivita sublithincola,101385,S,53,39,92,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Salegentibacter sp. T436,1729720,S,28,268,296,0.00025,malt,male,-3.602059991,1
21.unmapped,Gilvibacter sp. SZ-19,754429,S,37,58,95,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Olleya sp. Bg11-27,2058135,S,35,90,125,0.00011,malt,male,-3.958607315,1
21.unmapped,Flagellimonas sp. HME9304,1383885,S,35,20,55,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Robiginitalea biformata,252307,S,31,10,41,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Formosa sp. Hel1_31_208,1798225,S,17,28,45,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Formosa agariphila,320324,S,13,27,40,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Flavivirga eckloniae,1803846,S,22,24,46,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Wenyingzhuangia fucanilytica,1790137,S,22,51,73,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Gillisia sp. Hel1_33_143,1336796,S,19,72,91,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Gramella sp. SH35,2126553,S,10,11,21,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Zunongwangia profunda,398743,S,15,139,154,0.00013,malt,male,-3.886056648,1
21.unmapped,Psychroflexus torquis,57029,S,13,7,20,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Fluviicola taffensis,191579,S,1331,606,1937,0.00164,malt,male,-2.785156152,1
21.unmapped,Candidatus Sulcia muelleri,336810,S,217,404,621,0.00053,malt,male,-3.27572413,1
21.unmapped,Candidatus Walczuchella monophlebidarum,1415657,S,71,41,112,9.00E-05,malt,male,-4.045757491,1
21.unmapped,Blattabacterium cuenoti,1653831,S,14,116,130,0.00011,malt,male,-3.958607315,1
21.unmapped,Ichthyobacterium seriolicida,242600,S,57,15,72,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Owenweeksia hongkongensis,253245,S,38,15,53,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Spirosoma pollinicola,2057025,S,2621,576,3197,0.0027,malt,male,-2.568636236,1
21.unmapped,Spirosoma rigui,564064,S,32,8,40,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Spirosoma montaniterrae,1178516,S,14,3,17,1.00E-05,malt,male,-5,1
21.unmapped,Pseudarcicella sp. HME7025,2183547,S,2406,1777,4183,0.00354,malt,male,-2.450996738,1
21.unmapped,Cytophaga hutchinsonii,985,S,285,116,401,0.00034,malt,male,-3.468521083,1
21.unmapped,Dyadobacter fermentans,94254,S,271,86,357,3.00E-04,malt,male,-3.522878745,1
21.unmapped,Runella slithyformis,106,S,12,152,164,0.00014,malt,male,-3.853871964,1
21.unmapped,Leadbetterella byssophila,316068,S,101,163,264,0.00022,malt,male,-3.657577319,1
21.unmapped,Arcticibacterium luteifluviistationis,1784714,S,96,119,215,0.00018,malt,male,-3.744727495,1
21.unmapped,Fibrella sp. ES10-3-2-2,1834519,S,16,6,22,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Hymenobacter sedentarius,1411621,S,53,55,108,9.00E-05,malt,male,-4.045757491,1
21.unmapped,Hymenobacter swuensis,1446467,S,40,88,128,0.00011,malt,male,-3.958607315,1
21.unmapped,Hymenobacter sp. PAMC 26554,1484116,S,21,16,37,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Hymenobacter sp. sh-6,2319843,S,13,9,22,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Hymenobacter sp. PAMC 26628,1484118,S,12,55,67,6.00E-05,malt,male,-4.22184875,1
21.unmapped,Pontibacter korlensis,400092,S,72,70,142,0.00012,malt,male,-3.920818754,1
21.unmapped,Pontibacter akesuensis,388950,S,54,52,106,9.00E-05,malt,male,-4.045757491,1
21.unmapped,Pontibacter actiniarum,323450,S,26,33,59,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Rufibacter sp. DG31D,1379910,S,31,105,136,0.00011,malt,male,-3.958607315,1
21.unmapped,Rufibacter tibetensis,512763,S,17,63,80,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Algoriphagus sp. M8-2,1727163,S,82,97,179,0.00015,malt,male,-3.823908741,1
21.unmapped,Algoriphagus machipongonensis,388413,S,49,44,93,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Echinicola vietnamensis,390884,S,22,110,132,0.00011,malt,male,-3.958607315,1
21.unmapped,Belliella baltica,232259,S,54,191,245,0.00021,malt,male,-3.677780705,1
21.unmapped,Aquiflexum balticum,280473,S,47,82,129,0.00011,malt,male,-3.958607315,1
21.unmapped,Flammeovirga sp. MY04,1191459,S,162,65,227,0.00019,malt,male,-3.721246399,1
21.unmapped,Flammeovirgaceae bacterium 311,1257021,S,104,42,146,0.00012,malt,male,-3.920818754,1
21.unmapped,Marivirga tractuosa,1006,S,58,71,129,0.00011,malt,male,-3.958607315,1
21.unmapped,Chryseolinea sp. KIS68-18,2321403,S,241,40,281,0.00024,malt,male,-3.619788758,1
21.unmapped,Cytophagales bacterium TFI 002,1945892,S,57,61,118,1.00E-04,malt,male,-4,1
21.unmapped,Cardinium endosymbiont of Encarsia pergandiella,249402,S,44,21,65,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Cardinium endosymbiont of Sogatella furcifera,650378,S,31,12,43,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Candidatus Cardinium hertigii,247481,S,17,3,20,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Candidatus Amoebophilus asiaticus,281120,S,94,12,106,9.00E-05,malt,male,-4.045757491,1
21.unmapped,Persicobacter sp. JZB09,1085624,S,82,28,110,9.00E-05,malt,male,-4.045757491,1
21.unmapped,Bernardetia litoralis,999,S,57,40,97,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Prevotella intermedia,28131,S,281,591,872,0.00074,malt,male,-3.13076828,1
21.unmapped,Prevotella denticola,28129,S,172,283,455,0.00038,malt,male,-3.420216403,1
21.unmapped,Prevotella melaninogenica,28132,S,114,426,540,0.00046,malt,male,-3.337242168,1
21.unmapped,Prevotella ruminicola,839,S,48,4,52,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Prevotella sp. oral taxon 299,652716,S,43,49,92,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Prevotella enoeca,76123,S,38,66,104,9.00E-05,malt,male,-4.045757491,1
21.unmapped,Prevotella fusca,589436,S,31,65,96,8.00E-05,malt,male,-4.096910013,1
21.unmapped,Prevotella dentalis,52227,S,29,27,56,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Prevotella jejuni,1177574,S,23,57,80,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Bacteroides vulgatus,821,S,300,811,1111,0.00094,malt,male,-3.026872146,1
21.unmapped,Bacteroides salanitronis,376805,S,107,226,333,0.00028,malt,male,-3.552841969,1
21.unmapped,Bacteroides cellulosilyticus,246787,S,78,86,164,0.00014,malt,male,-3.853871964,1
21.unmapped,Bacteroides dorei,357276,S,72,221,293,0.00025,malt,male,-3.602059991,1
21.unmapped,Bacteroides helcogenes,290053,S,71,15,86,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Bacteroides fragilis,817,S,31,22,53,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Bacteroides ovatus,28116,S,31,17,48,4.00E-05,malt,male,-4.397940009,1
21.unmapped,Bacteroides thetaiotaomicron,818,S,12,15,27,2.00E-05,malt,male,-4.698970004,1
21.unmapped,Bacteroides zoogleoformans,28119,S,11,19,30,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Bacteroides coprosuis,151276,S,11,4,15,1.00E-05,malt,male,-5,1
21.unmapped,Porphyromonas gingivalis,837,S,923,1038,1961,0.00166,malt,male,-2.779891912,1
21.unmapped,Porphyromonas asaccharolytica,28123,S,85,31,116,1.00E-04,malt,male,-4,1
21.unmapped,Porphyromonas crevioricanis,393921,S,10,20,30,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Petrimonas mucosa,1642646,S,35,19,54,5.00E-05,malt,male,-4.301029996,1
21.unmapped,Fermentimonas caenicola,1562970,S,23,10,33,3.00E-05,malt,male,-4.522878745,1
21.unmapped,Tannerella forsythia,28112,S,136,172,308,0.00026,malt,male,-3.585026652,1
21.unmapped,Tannerella sp. oral taxon HOT-286,712710,S,88,58,146,0.00012,malt,male,-3.920818754,1
21.unmapped,Parabacteroides distasonis,823,S,11,96,107,9.00E-05,malt,male,-4.045757491,1
21.unmapped,Parabacteroides sp. CT06,2025876,S,10,165,175,0.00015,malt,male,-3.823908741,1
21.unmapped,Paludibacter propionicigenes,185300,S,279,55,334,0.00028,malt,male,-3.552841969,1
21.unmapped,Alistipes finegoldii,214856,S,19,62,81,7.00E-05,malt,male,-4.15490196,1
21.unmapped,Alistipes shahii,328814,S,12,43,55,5.00E-05,malt,male,-4.301029996,1
